donor_code,1012,913,914,953,921,916,915,801,1,2,1601,301,1011,1013,68,3,82,918,990,18,4,5,1311,811,1312,1313,40,75,20,912,988,958,909,901,905,903,21,976,6,701,613,742,552,84,22,7,820,104,8,951,978,76,9,77,69,61,50,10,11,971,959,948,974,967,963,576,12,302,923,964,966,928
Egypt,,251.5194627,0,,173.3076239,,,3.622884281,3.0533307,0.95415961,0.55169314,8.10223744,7.0489151,,0.29575,3.221388277,0.0159215,347.7410208,200.94396,2.24465868,111.5872062,275.8871685,,3.7669019,0.470523,,0.73229851,0.0896414,,,,,,547.898809,0,,0.81648244,79.2068,21.84994448,112.6158348,,3.638483,45.61306336,,0.143967485,0.87765473,0.000417515,,2.59491479,61.913787,,0.05555329,0.12346027,0.0797861591,,0.0275108,1.708472538,11.17015701,24.06217163,0.0921468,1.70299485,,2.58261352,,3.673333,3171.48081,14.54099622,87.29247,,,4.4961,1.5818728
El Salvador,,,,,,,,0.1849908939,0.84291055,2.94449183,0.8078188,1.336598406,,,0.00581907,,,18.11085903,,0.113341,3.90844697,9.0304857,,1.2561522,1.489699,,0.0360621,,,3.540302,,,82.781,34.250787,,,0.0793857,,5.260772662,10.33611468,,4.655806,,,8.923409374,,,,2.3523766,1.53,,0.006974,,,,,21.37526039,1.288782483,2.061273,0.1032691,0.51847468,,1.22037181,,1.468823,,0.349383796,52.58548,,,1.33682,
Equatorial Guinea,,5.4520288,0,,,,,0.01394031,0.023501,,0.0553,0.0460306,,,,,,,,,4.053044761,0.0503282,,0.2550206,,,,,,,,,,,0,,,,0,,,0.030474,,,,,,,,,,0.00285325,0.13629291,,,,1.918317762,,0.00983607,,0.60236716,,0.6125591,,0.797816,,,0.17856,,,,0.81469779
Eritrea,,,5.44487,0.1034399,,,,,,0.00162532,0.16460514,0.9362812,,,0.0100488,,0.00530715,12.35483255,,,0.2179082,0.48940703,2.2125376,3.195077,30.93589,,,,,,,,,,,,0.17248244,,0.969532466,1.320970464,,,,,,,,,0.1352418,,,,,,,,,0.74673111,0.302459,0.0438559,6.78575347,,1.407541807,,3.091505,0.03515,9.6761788,0.15045,,,,1.07466497
Ethiopia,,0,176.739284,3.8933394,,,,9.944623691,9.673331865,3.35822011,48.81624422,108.1688613,,,3.724957167,16.87187097,0.02653573,281.4854288,,40.88515858,61.08606173,59.55519579,114.4535203,7.64805953,103.866597,1.78126,0.09017264,0.03281828,0.416082,,,,,,893.2933473,,47.86549791,,30.09318857,82.77261024,,42.908736,6.59795,,0.882514687,89.95325309,0.210835,,60.68025741,3.58913,,23.47655505,0.048778,0.00198441,0.01725,,7.964969513,35.26579034,14.2599561,1.261556,15.19752368,,6.530391457,,40.646402,2.41722,533.9980954,666.61875,,,26.49051,2.36890988
"Europe, regional",,,,,,,,0.1060457,9.90964582,1.21001618,1.7255084,27.11984684,,,2.76533789,13.76404371,0.4179378,647.245776,,10.2927324,78.41319737,234.3597306,,,2.80876,,,0.426225975,0.159714877,,,,,,,,0.61659425,,8.512868449,0.812035861,0.00643135,50.2692,,0.62337154,0.180784401,7.79488,0.248797,,24.61967261,,0.257171,0.0404806,0.0320207,0.1029412,0.53868,0.0198235,2.313199839,34.36872389,28.06224954,3.3751869,,13.802029,,0.9908,,0.38116,0.30059969,72.10095,,,,28.69834623
"Far East Asia, regional",,,,,,,50,19.66823905,,,13.1528515,10.22261023,,,,1.29158,,10.0988054,,1.0288223,2.9198916,30.30880836,,1.09,36.37195,,,,,,,,,,0.4393937,,,,,8.704379358,,0.003824,,,,,7.50920024,,2.8783415,,,,,,,,0.0286623,,14.43665078,,,,,,,,,119.85033,,,,15.19351109
Fiji,,,,,,0.23823845,10.688674,49.67652683,0,,,0.01829456,,,,,,9.27534383,,,0.804325804,2.0635544,,0.4498215,1.00093,,,,,,,,,,,,,,,7.931089559,,0.830598,,,,,8.0223708,,0.161337,,,,,,,,,0.0765317,,0.6029955,0.42885874,,,,5.365815,0.87,1.78735813,2.0244,,,,1.33753164
Former Yugoslav Republic of Macedonia,,,,,,,,0.00228155,2.16206426,,0.0125081,0.0586132,,20.958959,0.20052655,0.015484,0.01061431,179.4258592,150.8131299,0.13195408,3.33064374,43.05607751,,0.2898019,1.723578,,0.312703,0.026197808,,,,,,84.152122,0,,,,0.2995076,1.864343568,,0.086993,,0.00149863,,0,,,4.671165904,,7.36018,0.01888204,0.02904203,0.183223,0.1884,2.761181669,0.0473663,0.4226960982,16.41902911,,0.60738202,,0.30708587,,0.835678,,3.540766184,22.96462,,,,0.28982057
Gabon,,61.573028,0,,,,,0.0139547277,0.0928751,0,0.794868,0.1582512,,,,,,5.89236097,,0.0104816,102.0181203,1.81362474,,2.1835236,,,,,,,,,,1.8314286,,,0.00884524,95.5603,0.0797094,4.983772999,,0.29784,0.897193,,,,,,0.0971151,,,,,0.000992059,,,0.00903606,,0.00771803,0.4837608,0.71876045,,1.06966045,,0.799945,,0,6.94119,,,,1.35027294
Gambia,,0.116879,16.714042,4.27864,,,,0.4217567139,0.0802299,0.27463073,2.39738234,0.214863838,,,,,,15.04438878,,0.31772453,0.35332835,0.3564587,4.1196976,3.34910428,9.024656,,0.018031,0.0101478,,,,,,,14.52387799,,0.06738185,12.58129,0.0213613,0.3502310927,,0.037551,2.62198,,0.286036,,,,0.1969874,13.605127,,,0.00400292,,,,0.262803226,0.62829117,0.000546448,0.0260082,3.4888131,,0.9929720597,,1.468198,0.97109,16.28906751,1.99894,,,,0.87199033
Georgia,,,,,,117.747822,47.754692,0.00747064,3.42364882,0.452896036,,0.112174906,,7.5,2.876981448,3.2877748,1.11980885,202.2552934,88.1982863,2.81942453,5.7160723,38.69862004,0.58243901,2.59616165,11.063152,,0.3766585,0.091130201,,,,,,90.372746,52.179083,,0.2229569,,0.10711689,59.84988016,,0.06165,,0.12105032,,0.515950441,,,5.0021782,,,2.542351573,0.06435584,0.15888702,0.3675,,0.02959451,18.48027244,13.98685555,,0.78443608,,0.64950089,,0.901596,,7.1942901,157.31151,,,,0.22243855
Ghana,,13.5026812,105.0350616,2.19541867,,,,3.08791803,3.264379144,3.501663223,28.878928,78.57213295,,,0.16517917,50.60401911,0.00265358,66.20127785,,1.64012586,95.34353297,36.69856749,25.1013551,6.8030711,26.432546,,,,,,,,,,325.277718,,1.04662478,,1.404325306,41.2473843,,19.042045,,,0.2496666,31.04117113,0.1129455,1.38726,6.49478762,14.811854,,0.0358315,0.00800318,0.00770971,,,0.14422457,0.827016943,18.16153837,0.5764175,5.42662376,,3.95613441,,9.603808,1.39709,109.9509918,148.21518,,,0.14567,1.52055859
Grenada,,,,,,,,0.1307242073,,,,0.0782475,0.5419964,,,,,8.0395128,,,0,2.8362403,,0.2705594,,,,,,,,6.13977,,0,16.96317527,,,,0,2.0715894,,0.115721,2.183174,,,,0.1010859,,,6.86103,,,,0.000992059,,,0.507496,0.00590388,,,0.0675019,,,,,,0.00131758,,,,,
Guatemala,,,,,,,,0.2625864731,5.45317387,3.97839614,1.8236239,6.208840763,,,0.0233836,,,21.0451466,,0.3373911,3.391765452,29.8271023,,0.8616511,14.884672,,,,,12.080015,,,87.11202,28.491604,,,0.975816,,1.389218531,6.559346383,,4.390797,,,0.40368757,0.08890461,0.221973,,19.43810023,0.001811,,0.00914,,,,,16.81539863,34.68635426,3.4988099,1.072309,1.09341559,,1.69055627,,1.237637,0.0286,1.773569247,128.98435,4.430963,,2.72796,
Guinea,,0,44.987383,6.2910979,,,,0.0732151944,0.0266982,3.736805358,4.8965683,12.45002257,,,0.2850218,,0.00796073,54.53227941,,0.0402282,103.0780712,14.63120638,5.38568492,3.15018791,19.379758,,0.00721242,,,,,96.4962,,,102.5040414,,0.48054917,2.64553,2.2000276,22.99211918,,0.307267,1.417722,,0.7049987,,,,0.6569445,1.022333,,0.00285325,0.0431273,0.000992059,,,4.26217886,2.17338124,5.3484405,0.4892018,6.4839834,,2.964669674,,9.7531,3.10978,0.46200448,41.8444,8.4882377,,1.43648,1.68243044
Guinea-Bissau,,0,7.8428893,,,,,,,0.4747185,0.85798914,0.0608672,,,0.0100488,0.133483,,29.91092057,,,3.368370012,0.29951818,2.0633373,1.376349,5.67574,,0.018031,,0.0933318,,,5.39509,,,19.1928584,,0.31383604,,0.99483839,8.02829,,0.150671,,,0.0081356,,0.0479355,,0.0222155,,,,11.15847172,,,,0.4672913479,0.2074169,0.6515958,,3.05134107,,1.109414854,,3.462049,,0.120938909,2.75203,3.474921,,0.05632,0.94575915
Guyana,,,,,,,,0.251688531,,,,1.18055854,,,,,,22.08331077,,0.09462847,0.2079809,0.6594512,0.1807208,0.06499901,1.97725,,,,,28.187926,,,1.3,,2.449556,,,,0.0199018,3.546909355,,0.150308,0.341985,,,,,,92.315387,,,,,,,,,,,0.5539732,0.61741451,,,,2.290989,,1.71555494,9.55242,,,,
Haiti,,,,,,,,0.0571979411,0.0517447,7.94873488,3.59236814,81.07243002,,,0.00963493,0.00302561,,163.0578476,,0.80106561,39.56453151,20.74170749,1.56808,4.3202432,24.96137,,,0.0117656,,212.569041,,4.97868,0,,60.82379526,,2.90657123,,0.28469066,22.98186617,,0.92469,0.66065,,1.5910062,2.54995,,,14.2235528,6.065597,,0.00898774,0.160179,,,0.0379143,13.16103475,5.30886009,23.63882259,1.0580247,4.86760791,,3.26786545,,6.176723,0.01505,7.71341243,314.58479,,,3.7021,
Honduras,,,,,,,,0.2089071472,4.3622706,3.06712953,2.33715094,30.23799548,0.290429,,0.00805798,0.0217132,,31.28054086,,8.3897546,6.01984166,30.81408337,2.52142,1.69695064,4.68941,,,,,307.673824,,,27,,97.35333189,,1.4336314,,8.886845186,15.41622991,,4.006823,0.193392,,0.1697143,,,0.318429,1.8415409,32.059963,,0.008439,,,,,9.473768796,1.856435655,21.2849948,0.6217034,0.93270954,,1.36935229,,1.066421,,0.04434368,80.50777,,,1.08911,
India,0.537995,,,,,5.26633058,1789.738125,16.80763195,2.712322563,16.69257938,156.1530736,615.6403682,100.14001,,0.066363027,1.1908448,0.02255544,79.6136769,,8.122442692,160.6516616,788.4783744,94.461531,28.77407721,130.76412,1.0224,0.00867088,0.0444393,,,,,,997.6771312,1579.237519,,3.55850301,,7.08309733,1450.082017,,667.696992,,,2.32382114,0.8671463,0.2130587,,24.3923089,8.12975,,0.25093758,0.39627017,0.0418176,0.00398,,4.980820989,8.404902932,15.17825908,1.3639877,11.52703862,,10.656679,,47.042014,2.12281,472.2986212,127.81799,,,0.20519,5.45702438
Indonesia,,,,,,7.95445632,540.048904,467.0536244,0.85571607,2.87749431,11.7455732,115.2466033,14.28583965,,,6.47321107,,25.859867,,5.38910896,174.9029085,347.4703035,3.6885,7.43539236,48.936413,3.72638,0.00032639,0.00792879,,,,,,1128.046796,-3.26369059,,0.0232812,71.080668,0.9040207,569.9410621,,432.240878,,,0.14735076,31.32849302,13.5731542,,37.9942796,,,0.0223439,0.03951837,,0.00398,,0.303818768,2.349767033,20.82376093,0.9429445,2.58954712,,4.817926119,,6.163594,0.20237,33.22007602,221.83793,,,0.97923,4.71230898
Iran,,,,,,,,0.5399005,9.48372566,,,4.70636336,,,0.06405146,0.19274886,,5.0684355,,0.0326054,5.29182891,59.36222755,,1.749673,10.24512,,0.6750349,,,,,,,-0.33954088,,,,88.426,0.847121131,16.50655414,,0.302723,,,,1.22190639,,,3.3195696,,,0.0313857,0.00414356,0.0665206,,,0.2572001,1.792174995,0.2351650697,0.31901,1.01788685,,1.4885193,,1.26663,0.015,1.08483926,1.0421,,,1.46737,0.85349271
Iraq,,,,,,,,9.745471901,2.925198258,0.48746224,1.19244914,36.58505635,,,0.5248305,10.770988,0.3582331,80.63065818,,16.709688,26.59454628,100.323457,,0.0663787,2.37241,,0.1729041,0.1455535,,,,,,0,73.14781,,0.88781631,,13.93117848,376.0053528,,211.481614,3.470014,0.0344965,1.25674723,16.3006055,0.829325,,36.16351323,,,0.0882849,0.0398036,0.0889129,0.03052,,0.71831174,42.9643836,14.1642684,,2.58873087,,2.444747472,,11.041107,18.87079,63.32540265,364.74711,,,1.47221,0.90988162
Jamaica,,,,,,,,0.1799555165,,2.2223714,,26.76227469,,,,,,70.02010346,,,0.36730299,0.13650968,,0.58269455,,,,,,2.402657,,,198.189644,11.0391813,,,,,0.00486533,2.959128073,,0.351643,,,,,0.2009425,,,0.218344,,0.04342695,,,,,0.0106048,0.03116663,,0.5085644,0.41884356,,,,1.065915,,10.17152838,23.68738,,,,
Jordan,,,,,48.3292914,,,9.8908938,0.55795712,0.08903992,,56.51410954,,,0.4417305,2.032139877,0.14063973,210.5895902,61.402609,0.9966699,25.97347851,80.37691471,,5.24612067,0.04715,0.039429,0.35080636,1.9437334,,,,,,357.9058619,,,1.245662,18.8387,5.432286873,159.1972649,,40.924785,111.5151887,,0.663609072,1.73553094,0.0158044,,11.16683978,17.085274,,0.03686147,,0.3015774765,0.03052,0.0212286,0.69052696,8.123786681,10.67946476,,0.7198245,,0.95060628,,2.675858,691.75311,30.56230986,1192.34885,,173.60004,7.41453,0.39636467
Kazakhstan,,,,,,0.2748661,359.422246,,1.23093705,0.394481,,0.101838,0.4141082,,0.1068441,,,12.20787656,581.2368603,0.07500795,4.824163641,14.47069627,,5.82748134,5.328479,0.107421,0.0500567,0.1603363,,,,,,528.0299913,,,,,0.14831891,3.178011621,,0.970608,,0.0138623,,0.5875893,,,0.67343007,,2.271076,1.220006438,,0.0127368,0.02256,,0.0121536,0.07040921,0.17980203,0.5934767,0.39156776,0.01071,0.61809854,,1.123801,1.40395,3.110566329,30.52574,,,,0.37514067
Kenya,4.95691,2.1003198,235.919674,1.034001,,,,8.67221517,2.06276485,14.6883819,45.83741132,46.03298842,8.57143,,0.0533747,54.0427597,0,234.1955556,,57.47437157,210.5330966,122.1976311,26.1789998,7.26407893,119.429818,,0.0443652,0.0219869,,,,,,,580.8072546,,8.257306045,,7.564850634,112.0660339,,4.080609,1.667234,,0.432232,32.53356673,1.0320146,,46.67376248,20.659978,,1.1230285,,0.0175871,1.23523,,0.649842585,84.31929,9.533226,1.6715597,5.54174993,,5.956310088,,13.548781,2.29957,231.983624,816.57446,,,8.93656,1.66183473
Kiribati,,,,,,7.38826572,,24.52956794,,,,,,,,,,6.88245461,,,,,0.103751,0.3386747,,,,,,,,,,,13.343875,,,,0.2746839,8.6837903,,0.572146,,,,,15.88608666,,,,,,,,,,,,,,0.1497378,,,,,0.87,0.02913724,,,,,0.47123553
Kosovo,,,,,,,,,13.27658361,0.00159215,,0.1919348,,,2.15704287,6.10194828,0.13267876,255.3521367,6.1539776,1.47059767,4.331996874,49.49485342,,,2.74495,,0.2418,0.011485202,,,,,,,13.15292285,,,,0.88064167,1.734654502,,,,0.000334351,9.140075938,0.9316637,,,9.670882094,,22.00203,0.9584390495,0.2245464,,0.45904,1.041773778,0.0398036,19.72633337,71.30909453,,0.42073052,,0.25854594,,1.188075,0.05445,9.622528684,66.17109,,,,0.1845136
Kyrgyzstan,,,,,,65.46095844,,,0.38739303,0.247975,0.00898914,0.66930009,,,0.2401605,0.180469,0.52142766,34.19688299,32.3867188,2.29757012,0.98036467,63.5728913,2.542931,1.084698,10.848828,,0.0411224,0.0016913,,,,14.4619,,,58.2437057,,,2.21917,0.0663394,21.64058249,6.5,2.371785,1.68506,0.000599456,,,,,1.86737339,0.484181,7.710307,0.17510436,,0.0164394,0.06767,,0.04139575,1.521741461,28.97932255,0.0632391,2.33363175,,0.79680827,,1.750523,1.58998,9.91089378,49.31917,3.72279,,0.77872,0.20401457
Lao People''s Democratic Republic,,,,,,80.41605526,61.4929,52.91579228,1.415657,1.80914484,0.15119714,1.095534737,,,0.0232033,,,16.57335733,,8.3247085,13.39928325,31.51869291,8.9545438,2.907028,10.8054,,,0.2932845,,,,,,,35.83035688,,0.663394,,0.2136722,106.907656,,28.982986,0.197897,,17.5994615,,5.2536548,,7.12836543,1.15169,,0.03204325,,,,,0.0851579,0.4527566,21.00448262,,3.63284918,,2.46525559,,2.573079,0.67753,2.42499773,18.44468,,,0.72024,1.12908137
Lebanon,,,,,41.9194533,,,10.0832296,0.63106311,0.5765635,0.38435,41.59655335,,,0.51529407,2.53617,,252.1212107,,12.1945605,75.46165472,107.9549948,,0.9568681,,,0.09764402,0.0308065,,,,,,18.1465698,,,3.5999014,16.12593,28.5985177,25.99215985,,1.445962,26.828601,,0.8977054,5.551321699,,,23.11954108,2.684966,,0.0444222,0.000895582,0.138401,0.04378,,9.96508137,15.98539979,6.253706688,,0.36678735,,0.72178144,,2.399159,15.30518,42.84126412,121.29716,0.687643,90.85282,20.9485,0.61836409
Lesotho,,,0.8080293,7.162526,,,,1.149013284,,,0.13549614,0.1389604,,,,,,17.57748704,,0.119411,0.14240874,4.29793716,1.577839,0.59995462,13.070227,,,,,,,,,,13.0114769,,1.61674128,,,2.290623996,,0.230649,6.623387,,,,0.00135623,,1.12392272,7.282647,,,,,0.01725,,0,0.1200866,0.790777,0.5615045,1.52207119,,0.959947446,,1.475188,8.4318,0.38284787,38.99895,,,0.0025,0.59389866
Liberia,,0,12.0843577,,,,,1.988806655,,6.99823527,10.2697448,11.60295077,,,0.3016926,0.2039616,,110.7567792,,0.28908679,1.47509214,41.00131245,3.4224332,1.811372,14.842463,,,,,,,60.3065,,,100.4230808,,8.53292614,,0.00116252,30.25699652,,0.065945,0.593127,,0.253757,6.7908948,,,38.52762968,,,,,,0.04511,,2.5394702,39.49814414,14.01653605,0.7072963,5.48670466,,2.07929875,,6.742127,1,9.54203205,213.55068,7.8405665,,0.77885,1.4204949
Libya,,,,,,,,,0.258872,0.0968555,1,0.2067435,,,0.050244,2.126825,,38.31999414,,1.1308208,4.490315472,5.80312262,,,,,0.0454558,,,,,,,,,,,,0.734451331,5.601869983,,1.212857,,,0.268011,0.3823801,,,,,,0.00556384,,0.01024509412,,,,7.21953835,4.55153048,,0.07244211,,0.5534727,3.7408,0.929853,50.89582,47.78634313,20.74268,0.362847,,0.20376,0.32601578
Madagascar,,0,32.9610451,3.8690673,,,,0.202738985,0.0352516,3.189891,0.91280584,4.413144391,,,,,,148.1445464,,0.1537748,69.51831723,18.17738509,20.43297964,3.13343881,5.870401,,,,,,,46.4282,,,129.9697862,,,,4.53440858,10.27987187,,0.504594,0.319432,,0.27779378,,,,11.3764835,9.004581,,0.03028281,,,0.00531,,0.80701338,1.0186357,6.93035,0.5619849,9.39217106,,3.891604384,,10.578613,0.08538,1.82838328,64.38448,,,3.60055,0.97514326
Malawi,,0,39.1323561,3.2631139,,,,5.615026635,0.0802299,8.34013018,13.2747846,13.35281763,,,,0.0820474,,79.90292561,,1.8282468,3.8908397,33.97523962,14.0206758,4.3343255,81.308377,,,,5.2882205,,,19.7719,,,174.0658794,,25.59366635,,0.33618012,42.45378377,,2.021396,3.64835,,0.261594,,0.0638378,0.922551,84.95962109,14.675357,,,,,,,0.31913152,2.411871217,0.836066,0.8794667,9.3724496,,3.31871955,,10.926835,2.02188,121.3223182,200.91373,,,3.58041,0.73250804
Malaysia,,,,,,0,0,3.754062835,0.1125731,0.00652514,,0.137268,,,,,,2.95853944,,0.18745928,7.735524131,10.27530027,,1.3656105,2.73956,,,0.00205056,,,,,,,,,,0.495789,,92.47254969,,38.041444,,,,,0.2274925,,0.5942188,,,,0.0145947,0.00198441,,,0.05739703,0.52282012,0.02972349,0.0118797,0.47610898,,0.39254739,,0.861138,10.07711,5.420738475,4.64092,,,,0.63194157
Maldives,,,,,,2.2755039,,5.49295883,0.0171198,0,,0.06066808,0.484616,,,0,,1.0811314,,,5.05275586,1.84321507,,4.10887115,,,0.00721242,,,,,,,,3.771428,,,0.714662,0.0331697,4.409599477,,0.081193,0.0209276,,,,0.1029506,,0.00607753,1.31778,,,,,,,0.497545,0.0408898,0.273224,,0.58404979,,0.46267423,,0.644128,0.87816,0.06830511,0.53872,,,,1.80562866
Mali,,0.0858947,15.4610075,6.846844,,,,0.3021038093,0.41430734,19.48564185,10.91363557,99.89739532,,,0.00905428,34.95877481,,308.8041892,,0.9342023,113.9874436,74.65607636,8.47139446,2.5615983,37.573721,,0.0663394,,,,,12.158,,,125.7053589,,1.445772819,31.980741,2.688584723,24.28545952,,7.193992,6.11825,,13.36384005,44.36339634,,,20.1718802,1.088373,,0.006800243,0.1158816,,,,12.65610058,33.89254066,37.78053191,0.5117927,4.72461889,,2.612163986,,17.283015,0.19953,3.46469361,166.57595,1.29128,,16.32023,1.32395421
Marshall Islands,,,,,,0.1523273,0,2.906688383,,,,,,,,,,0.7714972,,,,,,0.162011,,,,,,,,,,,0,,,,,5.964435976,,38.042758,,,,,0.049059,,0.0268716,,,,,,,,,0.00145775,,,0.02683109,,,,,,,47.41113,,,,0.05562687
Mauritania,,0,6.070354,,87.60432547,,,0.031408892,0.0117505,0.576472,0.20978914,0.3950849,,,,,,53.41814451,,0.2453924,30.83763114,14.44196608,7.1787583,2.13818884,0.944771,,0.00360621,,,,,,,,12.4864004,,0.3050804,86.25903,1.05386171,22.459994,,,21.52818,,,,,,0.761824,22.03448,,,0.00400292,,,,8.270838817,2.63312924,0.32483,0.1600208,2.06673019,,1.63687535,0.0596,2.387486,1.41375,0.9404745,14.584,,,3.34534,1.2183493
Mauritius,,146.7555751,0,1.74971,,,,0.5145759547,0.0107863,1.76519,,0.0988142,,,,,,10.31454604,,0.950352,92.61164671,0.47623096,,5.1588269,1.744103,,0.00210163,,,,,,,20.137906,,,,,,3.609365966,,0.01971,,,,,0.026499542,,0.113458,1.410966,,,,0.0485168,,,,,,,0.68550384,,0.08948859,,,,2.806684784,0.15037,,,,0.55140436
Mexico,,,,,,,,1.765756126,1.73079649,0.17744543,0.3877931,1050.456275,18.339529,,0.01934049,0,,67.11946959,,8.400048256,238.3284694,295.7967895,,22.91810265,,0.429803,0.02912456,0.00795981,,13.369097,,,1824.568248,463.573893,,,0.02785444,,1.57201207,12.1804636,,329.114541,,0.00148364,0.000264946,0.2049862,0.1333417,,6.5397781,,,0.0706921,0.17467822,0.0911291,0.02256,,5.187954315,0.3253359738,0.61743039,,0.0161158,,1.18801578,,0.741349,0.03849,11.41390255,233.1041,,,,
Micronesia,,,,,,2.6435261,1.0352036,3.656473571,,,,,,,,,,0.51995655,,,,0.0119411,,0.12603898,,,,,,,,,,,0,,,,,7.077957279,,0.104307,,,,,0.0416697,,,,,,,,,,,,,,,,,,,,,104.33449,,,,0.56415197
"Middle East, regional",,,,,6.48648297,,,1.36338729,0.165848,0.0106143,6.75051,27.82363709,,,,46.05282504,,27.1021017,,5.6021886,35.6374019,84.7179449,,1.4,0.832448,,0.02498929,,,,,,,,,,5.441451,,3.085229974,8.054850488,,,,,0.16870416,19.69488,,,16.9522318,,,,,,,0.0663394,7.49126151,45.40416827,10.12116269,1.9124956,,,5.20517006,0.0491,3.436356,,244.6560508,4.69564,,,,29.0727285
Moldova,,,,,,,,,4.74027867,0.0132679,3.97,0.04714401,,4.206888,4.99938024,6.4354776,1.18880179,183.256555,67.129318,1.32822687,6.063376358,18.1967595,0.90613271,2.56989192,8.39315,,0.56543025,0.07191357,,,,,,9,40.7336675,,0.0530715,,0.26296627,26.29869799,,0.477266,,0.08692861,0.25880584,0.5165283,,,8.8053187,,2.364044,3.180475994,0.00861616,62.10859094,0.68461,0.494743862,0.0285945,17.1753764,14.00409429,0.0414829,0.65415673,,0.49697947,,1.014125,,2.409607515,125.91055,,,,0.42462351
Mongolia,,,,,,61.49079363,75.5472497,13.85240422,1.70732208,1.15986599,0.14119714,0.292097356,,,2.72938992,,,5.83137401,74.006494,1.03411598,5.872871754,28.79367389,0.3282408,2.45792216,4.436261,0.319399,,0.077254718,,,,,,,16.61100225,,,,0.0265358,119.7352054,,45.401407,13.6426,,3.22224607,0.168497,0.267159,,0.5305821,40,,0.4809067,,0.0728776,0.07563,,0,0.02526273,21.88570548,,1.69893081,,2.189246482,,1.390924,,0.73145339,11.83488,,,,1.31947855
Montenegro,,,,,,,,0.00373435,0.80754759,,0.0125081,0.08766185,,,0.2216109,,,94.78112279,53.20708,,0.798162056,32.33209048,,2.48927029,0.818732,,0.33905667,0.32302212,,,,,,9.4544599,0,,,,0.3471601349,0.4985729732,,0.086993,,,1.091771572,,,,1.711730047,,2.510136,0.018955048,0.0252952,,0.28924,1.528255454,0,0.27540086,0.129224,,0.33047103,,,,1.007559,0.00871,0.83394813,3.67581,,,,0.13365943
Montserrat,,,,,,,,,,,,,,,,,,5.67247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42449761,,,,,
Morocco,,458.908281,0,,71.196381,,,0.351833543,0.24256449,23.55156694,,10.56683554,147.7427,,0.0100488,0.0553509,,568.1626773,203.295242,0.4684769423,707.8039091,477.1358096,,13.06643,9.14687,0.265179,0.0390606,0.0356708,,,,,,458.0677709,,,,112.26617,3.10074007,80.71494274,,4.051098,102.5316,,0.167876,1.285130773,0.0472689,,0.4964985,13.139321,,0.00285325,0.4940225677,0.130949,,,25.06752291,0.27847361,8.173832389,0.4938007,0.70584897,,1.564389444,2.2698,1.866705,491.87269,13.30203704,25.43424,,,,0.57352255
Mozambique,,0,86.31209086,10.1634652,,,,4.439177973,7.09442898,21.08938334,12.03155816,75.67753247,2.629135,,,68.21772956,,115.9924696,,28.48861495,85.50789608,78.09672396,26.30357744,2.230735,100.78507,,,,2.7468444,,,,,,331.212136,,53.02967298,12.8025,23.65546493,85.28083186,,56.512018,2.1475825,,,47.67464805,,5.410445,70.32625419,18.196107,,,64.74113903,,,,11.5126304,119.7826284,37.23752812,1.1187752,6.88255802,,5.265407911,,14.753524,0.31447,138.2981149,399.43687,,,2.95609,1.89492199
Myanmar,2.4567,,,,,2.11181861,,88.99587043,106.9536848,7.7418091,5.96611454,8.252088618,,,0.76912525,25.2229048,,70.81048113,,9.68284112,6.14241455,1035.885445,44.029036,0.10835212,79.77052,,,0.0193746,,,,,,,31.730201,,1.78366894,,8.50130187,213.920612,,30.826379,,,0.40190632,7.951577879,2.9820629,,38.78271355,1.5873,,0.163342,,,0,,,30.26768206,33.58536317,0.9627721,7.9292971,,6.14156266,,16.951274,0.01505,120.6831762,84.62573,1.022462,,,3.32824426
Namibia,,59.882713,0,,,,,0.887704081,0.03712114,0.20015352,0.0964953,0.16760209,,,0.10813887,,,29.4345296,,5.49941452,0.73658045,40.19095016,,4.1929307,17.875629,,,0.0050739,0.0760836,,,,,,,,0.0265358,,0.1966179,5.312946093,,0.017285,,,,0.122423,0.0232171,,1.490164,,,0.01731255,0.361313194,,0.00531,,0.04471009,2.17334135,0.764371,0.7200314,0.7940015,,1.21103352,,1.226052,0.57128,0.47769805,156.48888,,,,1.06010946
Nauru,,,,,,2.259601,0,15.39607136,,,,,,,,,,1.129351,,,,,,0.0790881,,,,,,,,,,,,,,,,1.414870048,,,,,,,1.5997592,,,,,,,,,,,,,,0.0289264,,,,,,0.0246954,,,,,0.02602431
Nepal,,,,,,153.3230198,,13.61209927,1.917992393,1.34245698,2.06307464,3.061423701,1.2855541,,0.0108863,30.51542818,0.0159215,35.1526291,,37.53750272,1.817234686,37.2608106,13.929358,1.984267,13.280939,,0.00297288,,,,,,,,217.1787178,,0.2282075,,0.39800322,65.32426964,,15.02387,0.102138,,1.60574944,0.0729733,1.185655,0.686462,42.30034102,5.355141,,0.00898249,,0.00187824,,,0.047395466,3.373846514,45.33343692,0.602657,8.96342633,,4.230120515,,6.947866,0.21014,184.2317297,76.20115,4.059439,,6.32638,4.38136531
