RecipientCode,RecipientName,100,110,111,112,113,114,121,122,123,130,140,150,151,152,160,200,210,220,230,231,232,233,234,235,236,240,250,300,310,311,312,313,320,321,322,323,331,332,400,410,430,510,520,530,600,720,730,740,910,930,998,(blank)
666,Bangladesh,,,160.853499,281.2283684,141.328006,46.4088664,111.415942,232.767099,0.99669264,136.2885317,279.0073165,,348.8710068,13.62701235,198.8422643,26.50979,959.9558048,24.11557404,64.8767,77.61839582,30.63805379,402.982605,12.2,0.007534,749.15276,283.8995417,54.72151449,,,143.5486313,2.2271,5.6336028,,33.35238492,,0.0492468,7.881818337,,,52.83178954,271.6136921,,85.99144876,,1.322771,456.7666377,28.6282342,131.9351277,24.247321,0.44266139,124.3138444,
86,Belarus,,,3.374889985,1.88986252,5.14331723,35.40906559,3.44136476,3.75637057,1.11646,3.9105006,42.70007358,,31.14131483,0.51479297,3.209762415,,81.769937,3.60090016,,2.617701218,21.26316554,0.201839752,,1.46307594,1.755,51.1034888,2.80732508,0.215978,,0.3306314,16.94784,,,86.7934135,,23.6044,0.08052851,0.935151192,,3.29552957,3.18797153,,0.0291148,,,0.92734105,,0.0950453,1.8155354,0.300668914,16.9823554,
352,Belize,,,3.814778073,0.201661613,0.016635601,0.48603779,1.37605668,4.397627663,,0.3907908,2.830767951,,0.788478156,0.08903233,0.366982765,,28.430593,0.0136751,,0.091603522,0,,,,0.1704,0.146704,,,,2.005172,,0.21974687,,0.09755795,,,0.0437615,1.25016639,,2.765821472,1.994464824,,,,0.02731,,,0.33465562,0.00442798,,11.86018574,
236,Benin,,,6.530978692,15.76606488,17.79321969,19.56642025,15.68578668,56.17228113,0.151808,39.27922262,72.07574864,,72.77916151,0.701497,3.584414071,,18.42504858,1.442342151,,16.5075278,6.2008944,0.08412,,,30.379103,7.11141012,1.4750423,,,70.14061534,0.88172888,1.64312819,,11.45423855,,0.00802549,0.0966673,0.13889324,,8.67850799,36.22031707,69.6322891,7.7118224,,3.9398737,0.4669656,0.0174082,1.41254345,14.69895532,0.11959578,97.07887115,
630,Bhutan,,,4.04672687,0.51655304,0.80275644,1.351204454,4.325071586,1.3718913,,1.04757884,8.250449509,,20.78616561,,2.305812692,,14.98055183,0.9392721,,4.15356752,18.20750806,,,,0.141882426,6.426881829,0.588223229,,,3.71086367,0.3402677,,,6.7871973,,,2.46284683,0.08503797,,6.05489373,13.60097769,,0.0185831,,,0.1215777,,1.23693757,,,4.198304884,
9998,"Bilateral, unspecified",2.824069,,581.996331,798.4925792,79.3232357,689.1650514,1279.354257,2479.83886,18.16603937,3074.476102,385.5814089,,2234.383898,613.4322046,506.1615875,16.106509,55.1525464,153.5154571,,187.9879444,307.0037844,0.71434,,19.07928338,12.19846876,1292.796296,839.9254261,0.794614,,1062.360386,131.8576246,91.43901661,,542.2273948,31.63686886,17.43433146,239.6969233,12.37751172,,1373.974153,3123.502653,14.93011,143.1943436,0.7972239,16.6976602,4291.028483,37.18254062,181.9315145,7166.058167,10551.6767,3903.151426,
428,Bolivia,,,6.867386824,3.540096024,5.6642489,14.47299375,32.43035131,14.49048185,0.2376821,13.56732705,128.4929184,,49.01903775,0.3639955,70.85992026,,185.9039731,1.01648533,,52.44765891,39.21965349,,,,7.51242182,1.406978242,2.50791503,,,93.66370314,2.28330068,0.022788119,,4.990913199,1.0292107,0.068924,0.057221965,1.91532146,,52.99015382,30.4572063,0,2.147077932,,,0.313451888,0.50610059,3.13743405,2.02928353,0.0459435,13.07680353,
64,Bosnia and Herzegovina,,,9.01002293,1.57263038,2.57242397,37.40846943,22.85537424,13.08486012,0.70749315,1.21978009,15.88501102,,120.932466,31.66439063,62.91859475,0,91.20930461,1.17173303,,10.66782889,13.75756284,43.17093,,0.0445745,10.21210538,91.2329345,7.35863616,,,13.74675531,0.4751,,,41.93686331,0,,5.70041992,0.2590937,,4.13369884,34.89416608,,0.25083,,0.0445206,13.24625478,21.01915715,4.149151664,11.67744072,0.04963136,70.27431207,
227,Botswana,,,1.599550879,1.00173115,0.391803,0.97758454,3.03531527,15.78042801,0.12,50.00154167,4.54880029,,1.563245372,,1.05238118,,30.071512,0.325316288,,0.06118761,0.023788174,,,,0,0.288461,0.27859223,,,6.26611743,1.06203678,,,0.0781686,0.11033353,,0.0567296,0.00785057,,8.15222055,7.812204949,0,,,,1.29747,,0.9179747,0.4265851,,1.621413104,
431,Brazil,,,73.16323803,73.84959942,43.99539911,67.76559155,254.1022845,5.28201395,3.27489643,5.36652941,394.1053148,,161.3807461,5.94163007,153.9166584,,1201.137476,39.18387116,,14.45266566,81.00431551,0.0354066,,0.363378,141.68823,264.3818162,2.813667382,0,,124.3968271,20.14578124,1.16234002,,111.2774916,5.2701681,0.00689012,0.81637114,25.74777839,,207.0862199,352.2805738,2.26619,1.5975,,,4.849996,2.4827888,8.319045012,9.214832619,0.23310387,133.2746357,
287,Burkina Faso,,,15.84470872,29.62527663,24.02447059,18.67289003,35.59919242,116.2731408,0.0481934,53.44319926,97.0370213,,134.5695608,9.264028,35.91801556,,67.69435793,10.28076414,,42.23989438,29.21577526,0.0059011,,,68.659955,27.84323121,1.60352452,,,161.7665951,8.22943257,0.18456266,,10.24081125,106.504604,,1.1142129,0.273246937,,9.110166414,53.45262645,93.64256,45.14563893,5.89347,3.578364,66.2691741,70.53157495,3.76911713,10.09871526,0.89887462,80.91218945,
228,Burundi,,,4.43897354,2.252022003,5.5695382,5.043697128,8.727417895,101.2738972,,35.56436746,21.16371807,,34.70921771,16.95696489,7.63975821,,13.39690269,2.1393217,,0.672146,15.2753845,1.42171859,,,,0.113989,0.14034944,,,62.36996814,0.00347707,0.0394789,,5.6793016,0.0481569,,0.6716279,,,3.92156148,12.86608514,3.178426,23.592913,,2.64699121,58.8541694,3.9172618,2.87494942,5.04880893,0.0810768,22.23194567,
230,Cabo Verde,,,12.5940584,0.19357258,5.53607157,8.94649347,4.975730963,4.6061234,,0.605632928,7.9510104,,25.81972045,0.4356517,5.108256403,,14.899667,8.10203252,,3.44502201,0,4.55148,,,11.3428963,0.7534237,0.245862,,,1.45234626,0.00016,0.63936832,,0.5071593,,,0.0113089,2.1419962,,2.57312628,5.32604906,9.657739965,3.1717,0,,0.271547,,0.0320038,2.2764598,0.00201345,3.523693276,
728,Cambodia,,,65.65081709,32.67875703,15.41041194,18.31655085,30.57377219,62.42350179,0.092,26.66325044,96.77230123,2.81151,81.10286888,17.25490999,15.9719811,,153.2512189,1.41315735,,11.90474557,0.62172899,3.49394,,,31.89924,69.3730449,1.5297145,,,95.88870269,4.363677662,8.482752674,,18.6311118,0.1495086,0.0466,2.80788122,0.52867691,,26.08460619,32.75945754,,2.8687986,,,0.1078958,0.4012146,3.02902452,13.27149405,,30.94967439,
229,Cameroon,,,5.168017442,10.32098113,4.420556424,83.40582814,33.11415379,75.29864801,0.2824309,89.03733435,80.63618095,,246.3655258,6.040172644,64.37099247,,142.8264263,2.0811281,0.218924,0.1607942,3.69946945,0,,,18.231823,0.286944708,1.417811239,,,86.44942238,13.97958641,0.77530133,2.63488,4.80164286,30.312224,,2.011712571,0.06712186,,12.07964925,268.5490886,274.326,20.0145344,,,110.0165902,0.6576498,2.10719018,3.379654304,4.92193503,164.6261395,
389,"Caribbean & Central America, regional",,,0.3845921,2.65925301,0.359506,1.80873129,1.076878597,0.78108511,,20.3313368,1.40899748,,49.3334695,148.0440571,9.785290181,,,0.1347294,,3.972785,32.721923,,,,0,25.866759,10.33554347,,,7.933899,2.20029575,,,2.76191994,,,5.7259007,0.177033,,34.2879207,16.09825246,0.00853,2.491298,,,7.68916828,0.1960214,4.7761928,27.82924,0.0702665,21.95191264,
1031,"Caribbean, regional",,,0.622640554,7.5100405,0.2908213,0.687770064,0.522520512,12.684283,0.7707316,16.79513,5.488283256,,25.27641104,20.9607338,13.05575836,,73.52040295,0.2164942,,1.9800101,13.69278067,3.43376,,,,2.7541058,9.73291756,,,23.2232899,0.0621582,,,4.58453717,,,0.345016,2.22137486,,15.52422307,11.97191431,,,,,2.79025482,0.0332351,6.6996357,2.83192,,9.34264123,
231,Central African Republic,,,0.517187606,0.833812312,0.5272364,4.14334056,5.56092433,39.72448012,,0.55169186,11.44025785,,83.17555833,41.93584565,14.64082031,,54.08946507,6.19428642,,0.332267,0.28923148,,,,0.593363,0.10192273,0.05137683,,,5.021287344,0.4704766,0.00696,,0.05158077,0.5486249,,3.7998114,,,3.42515105,33.93983814,97.7512938,12.2782159,,2.2675937,230.3725721,16.37142723,2.30260917,1.82344866,0.58109265,4.41710044,
619,"Central Asia, regional",,,0.73613246,,3.67814,17.234713,0.3278038,2.22968245,,15.407825,9.64521949,,23.71760221,6.88170913,4.973693216,,0.3132512,2.86919502,,4.4398514,0.15042232,0.21682,,8.15793408,5,,8.0537996,,,1.759728156,0.0988848,,,3.485756269,0.529586,,6.59079954,,,22.51992079,6.703713659,,,,,1.9223442,,0.4595775,2.052353,,2.348992162,
