recipient_code,recipient_name,100,110,11110,11120,11130,11182,111,11220,11230,11240,11320,11330,113,11420,11430,12110,12181,12182,12191,121,12220,12230,12240,12250,12261,12262,12263,12281,122,13010,13020,13030,13040,13081,14010,14015,14020,14021,14022,14030,14031,14032,14040,14050,14081,140,150,15110,15111,15112,15113,15114,15130,15150,15151,15152,15153,15160,15170,151,15210,15220,15230,15240,15250,15261,152,16010,16020,16030,16040,16050,16061,16062,16063,16064,160,200,21010,21020,21030,21040,21050,21061,21081,210,22010,22020,22030,22040,220,230,23110,23181,23182,23183,231,23210,23220,23230,23240,23250,23260,23270,232,23310,23320,23330,23340,23350,23360,233,23410,23510,23620,23630,23640,236,24010,24020,24030,24040,24081,240,25010,25020,250,300,310,31110,31120,31130,31140,31150,31161,31162,31163,31164,31165,31166,31181,31182,31191,31192,31193,31194,31195,311,31210,31220,31261,31281,31282,31291,31310,31320,31381,31382,31391,313,320,32110,32120,32130,32140,32161,32162,32163,32164,32165,32166,32167,32168,32169,32170,32171,32172,32182,321,32210,32220,32261,32262,32263,32264,32265,32266,32267,32268,322,32310,323,33110,33120,33130,33140,33150,33181,331,33210,332,400,41010,41020,41030,41040,41050,41081,41082,410,43010,43030,43040,43050,43081,43082,430,51010,52010,53030,53040,60010,60020,60030,60040,60061,60062,60063,72010,72040,72050,73010,74010,91010,910,93010,930,99810,99820,998
625,Afghanistan,125.408,,15.87665107,18.21968048,9.48975397,0.19615441,,85.48188442,4.08966217,1.368389,3.9277581,29.95455155,,47.8461526,2.6222029,24.41496598,2.3601178,0.9530935,9.0470437,,82.43667148,11.0758675,15.65734434,29.8897661,1.05105176,7.8712346,17.33501732,4.2851312,,1.83173216,114.7029647,30.3448041,4.160726289,5.42915892,4.3648284,4.55233,1.8223986,0.23362479,,19.486986,0.2563405,2.7,0.33044403,0.083277,0.2186441,,,617.2811749,12.5577723,32.79070527,8.351847084,16.034481,600.6523666,27.09358024,45.17607989,2.31377236,6.22357949,31.49423798,22.73087991,,164.4564184,268.1901133,4.20935832,13.887632,18.0259666,0.208089,,29.74844049,1.302229254,,0.006724,1.46744033,2.67207036,0.480629,2.3274289,0.00021076,,,73.05373366,131.6042745,0.16472,,15.69415106,,,,0.9564854,4.02455,0.04322106,0.574935,,,146.899139,0.00821721,,,,8.08902878,15.803764,0.306791,,,,,,0,,,,,,,,,,30.796232,6.44728,,5.5337213,4.83342,1.704755,7.2186472,,,64.7149145,,3.05,,,27.47415063,145.2317509,0.01874346,22.3342725,,0.95748398,,17.9055553,,27.802614,0.3802774,2.2685547,1.4855794,1.9942672,,,0.093178,4.35818062,,0.578387,,,,,,,,,,,,,6.4763,0,2.7942104,,1.39348441,,,,,,,,,,,,,,16.66915,2.182689,,,,,,,,,,0.04339,,24.938064,17.3895882,,,,0.003693,,,,,2.73581512,1.8,2.697062,0.0133111,3.63476,0.0108697,0.00135083,,227.9819117,29.4545414,75.26151193,0.984026,0.5748118867,0.34053891,,0.00036229,16.049429,19.8343,,,10.63826763,,,,,,221.7190052,38.13137617,45.03123545,90.73436099,24.7476392,23.89363721,,1.89528941,,77.47937511,0.01312615652,
298,"Africa, regional",,,9.20142393,0.91000124,,0.355901,,3.558452987,0.1860164,0.01220589,0.3758342,3.21050265,,30.04678084,4.03953796,54.80604136,0.1,7.95777658,4.60071494,,57.61800044,0.0067665,5.41522224,60.16848042,0.244263,11.0254859,4.361535,5.4050505,,4.6583732,45.20327947,0.695999,22.01011559,,20.56673081,0.01768639,0.4275771,0.0405282,,19.05853827,0.16447335,3.60211,1.3412011,1.4647248,0.118552,,,69.59598613,8.27220604,1.3814386,9.2606,6.0971041,14.64729145,40.77393993,9.3433636,1.3798801,35.596647,16.69352318,4.356449542,,27.42773192,76.64667181,21.5344034,0.283417,,,,10.7919839,14.13429296,0.351367,,0.07049366,1.11246185,16.4664802,,0.133666,,69.36518,2.0360127,19.79211,0.13565,0.8671822643,2.922642682,,,,0.2043322458,24.34742,1.807019,9.74159542,,,14.91359552,0.174902,3.745568,,,39.7358714,0.40932,0.00271769,,,24.89974517,,,,,,,,0.0172449,,,,,9.637236,,,13.3699684,0.7842273,588.0926363,16.7165935,0.1681227,111.83203,9.27259105,,1.87616,,,21.15082446,44.55474255,0.47604372,1.89027,0.0710261,0.482389,0.0102021,1.43475775,,,0.7743339,13.6957042,15.2713465,0.65683003,0.198201,1.782884,1.5088783,0.25739375,,11.4143871,8.9821214,,,0.777593,,5.98382542,,,0.2903067,,,70.5026,287.76936,0.019638,45.53841705,0.00467809,1.779509,,0.00205214,0.28388,,,6.465404,,,,,,2.868,,15.15450133,0.64765694,,,,,0.0377371,,,,,,,8.72811226,4.7167471,3.366627,,,3.569182,,,0.865707,,47.77366936,0.8416,3.9892617,,0.0862625,0.1295299,22.45152592,,122.3601117,4.9795229,10.1948345,,26.45572171,31.01414014,,74.31179,10.00787703,,,0.2335701,,6.36101,,,,,49.41583474,3.94202518,21.151567,0.1934912,8.3844301,181.2736641,,0.050822,,1219.443544,0.848076678,484.675012
71,Albania,0,,0.300417424,2.85579343,2.81781211,0.112915395,,1.0768089,0.9463266661,0.062527,0.0805752,3.17147546,,18.34938576,0.1849288,1.92748397,0.04526117,0.0192521,1.3242853,,0.40655656,2.036759057,0.03185901,1.09386844,0.0269473,,,0.2311922,,0.15010388,0.03842755,0.08978322,0.043837113,0.04850981,5.4390487,0.01853167,62.9012684,0.01242947,0.3110232,0.701384,0,0,9.8099168,1.54868865,,,,5.455544112,4.6265639,8.66518666,0.7691968,0.733570182,17.43199263,4.460859452,0.18505489,0.06587746,1.28057859,3.4485698,1.41792008,,1.98297583,0.06287611,,0.3857,,,,12.78829171,1.788252225,0.64424,1.504369,2.400933682,0.353604816,1.42693019,,0.00008359,,,1.8664956,39.83761402,0,5.57427261,0,,0.00665557,0,0.0668004,,,0.19882317,,,0.9893917,,,,,0.42513582,0.00146696,,,,,,,2.13247,,,,,,,,0,,42.69811,0.362996,,1.119906,0,2.591351,0.0103858,,,4.73591624,,,,,11.94030662,3.210734186,0.05,4.34705,0.0158104,,0,0,,0.04731,0,,0,0,,,0,,,,1.6287206,,,,,0.110837,,,,,,,0,0,9.63674551,,0,0,,,,,,,,,0.1001774,,,,,,,,,,,0,,,,,,0.29411229,0.0928923,,,,,,0.76757559,,,5.756619807,0.309,1.57214257,0.79399674,0.0961212,0.25819165,0.0318247,,6.74305215,0.4390982,17.53084698,,0.305319127,0.1364393,,,,4.13215,0,,,,,,,,0.31944019,,,0.102284,6.87747702,1.55971871,,0.07874614,,111.1933632,,
130,Algeria,,,0.69323132,0.85260473,1.82244476,0.0594682,,0,,0.0304925,2.17712863,0.00885934,,95.89142611,0.1089183,1.609684603,0.8851356,0.00173045,0.22644203,,0.11253068,,0.03479151,0.0680451,,0.00595474,0.0109564,0.06521317,,0.25534816,0.0260123,,0.2775638,0.04917255,1.62490724,0.000554631,0.4285074,0.00263894,0.00866925,0,0.0133931,,0.007297386,2.4669138,,,,8.134452817,0.254935,0.0599002,,0.006176,1.80082712,1.132352235,,0.25534,1.003271035,1.30754864,0.186057903,,0.575334,0.01752635,,,,0.0494176,,0.2189213,7.84013841,0.1847578,,0.1140339,4.02475431,0.09381173,,,,,2.88669916,1.259557,0,0.1126177,0,,0.0366057,,0.125164,0.00787343,0,0.059685,,,0.0185782,,,,,0.59749278,0,0.1706166,,,,,,,,,,,,,,0.3365,,,,32.726,0,0.00684193,0,,,,2.38166989,,,,,0.058344551,0.102945,,,0,0.0148087,,0.000443705,,,,0.037722,,,,,,,,,,,,,,3.96750787,0.3998126,,0.0160288,,,,0.131425,,0.1300276,0.00998336,1.63567,,,,,0,,,,0,0,,,0.0763295,,0.019795,,0,,0,,0,,,278.68,,,0.049757,0.8485156,,,,,,0.00675682,,,1.72299228,0.0605307,1.7780141,0.06052342,,0.00567942,,,1.864996582,0.007188,0.31865,,0.612051563,1.937558797,,,1.0899092,,0,,,,,,,,14.3780728,10.6764671,0.0490192,0,0.07447534,3.196477942,,0.76248989,,2.599530199,0.004622153,
498,"America, regional",,,0.7253469,0.4975354,0.4975354,0.6527557,,10.2832526,1.8472836,0.469373,0.0140812,0.35485259,,8.8714409,0.746546,29.02244544,1.532437,3.8485063,4.19398169,,3.74464067,0,3.0684593,4.8147282,0.03207247,1.0666846,1.1044162,5.8410385,,1.0429761,10.5511478,0.346068,3.661441,0.289423,8.22684,,17.105,0.24783,,1.55877,0,1.145924,,0.14580112,0.0281624,,,1.42551079,5.22749967,0.467778758,3.635899789,1.911525,3.384648223,14.49928,,1.0216851,0.2716463,8.59612788,0.88980662,,3.0517136,0.76671895,0.8494405,0.594496,,,,24.65737355,18.9203336,0,0.01854835,0.3354109,0.57328815,1.461712942,1.28774,1.09422,,2.04511,1.420662,,0,0.1665493,0.18604,,,,0.938747,,,0.161809,,,2.7381464,0.273903,,1.011065,,9.897980422,,,,,1.99667,,,0.127682,0.031856,,,,,,,,,0.140503,,,3.7424856,0.1558082,50.0059465,2.174814,,7.27805,4.2148289,,,67.5468,,0.26819852,13.5289199,,,,,0.0906167,,,0.00405879,0.0286689,0.1,0.0113354,,,1.21909,,,,0.0794339,1.583862,,,,,0.971313,1.32057,,,,,,0.026659,,0.75462721,,,8.89388,,3.73317,,,,,,,,,0.00467621,,1.15320139,,,0.639889,,,,,,,,,,1.01884642,1.0148168,1.14466,1.30819,,0.327044,,0.1074862,,,10.1997317,8.19124022,5.334622,,,0.01,0.5703736,,81.78668853,0.7387687,0.4619083,,9.5355398,2.7838244,,,3.8429496,,,,,,,,,,41.3689485,2.3245711,3.44881521,1.3699627,15.60173194,820.482961,,0.171524,,24.27754362,0.14990672,1029.535923
225,Angola,,,1.10944445,16.02122752,0.18743089,,,1.92506258,0.07905264,0.01225047,1.774866,0.94450927,,3.94899007,0.3307915,2.19919833,0,0.544572,1.76293467,,15.93021558,0.20852795,0.49608036,0.43502795,,31.36376,0.9539786,0.20615791,9.8,1.37090623,15.3250204,5.25457878,15.82078992,0.36487726,11.3910408,0.00630525,6.300839,12.6216227,0.00829987,0.0106489,0.2956733,0.07895167,0.235304,0,1.2050286,,,3.39099429,451.0320898,0.2283726,,,5.00693127,4.99910411,0,0.2,0.08255,2.9043862,0.818063,,11.55113927,0.40928,,2.2272,2.7443066,,,6.80738122,0.6677643,,,9.08702948,0.69568766,0.65941415,,0.02322633,,,,0.0103188,0,0.009495692,0.0333267,,,,0.58663644,0.00576705,,,,,196.265799,0.00407305,,,,0.01472,,,,,,,,0,,,,,,,,,,0.12555,,,0.004462724,0.0395541,0,,,,0.04014151,0,,,,3.73870496,3.9439455,1.18191,0.19771,,0,,0.074657,0.306675,0.0454742,0,0.0268519,0.5792808,,,,,1.32397,,0.012685702,0.00229617,,0.104293,,,,2.16563,,,0,,,0.00652801,0,1.6861132,,,,,,,,,0.00443704,,,,,,,0.00932214,,,0.0533214,,,,,,,,,,0.00829737,0.00942131,,,,,,,,,3.35752704,2.8412,3.342,,,,0.00340214,,11.38101631,0.30020011,0.43862492,,0.086024852,0.8802001,,,,3.57683,,,,,,,,,5.254824,0.2198937,0.00664633,1.103938,0.80952957,2.070856182,,0.03252331,,1.7434519,0.0517127,
377,Antigua and Barbuda,,,0.000603294,,,,,0.00971882,,,0.0076761,0.0805846,,0.01388822,0.00138658,0.006189964,,,,,0.003781,,,,,,,,,,,,,,,,,,,,,,,0.03547044,,,,0.01808103,0,,,,0.014131,,,,,,,,,,,,,,,0.20220321,0.06946,,,,,,,,,,,,,,,,,,,,,,,,0.01711539,,,,,0.010784923,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166774,,,,,,,0.095662,,,,,,,,,,,,,,,,,,,,,,,0.18020285,0.0195699,,,0.231401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01734675,,,0.527945,,,,,,,,0.07296485,,,,0.0632951,,,,,0.826431,,,,,,,,,,,,,0.106789,0.0039264,,,,42.26331715,,
425,Argentina,,,0.90890822,5.738671932,2.21056563,0.00346656,,1.81155887,0.2140126,1.67678,116.4288835,100.2816623,,11.34976333,5.547565,37.58435384,0.00550698,0.3926564,21.02542718,,71.5577608,5.07792,0.0430054,6.35265199,,5.75498,5.75498,0.0002676543,,0.2814663,0.1534899,0.001327,6.63415648,0.0003654,11.4959223,0.0184377,65.69442,44.553082,10.9251967,0,0.428752,5.357505,2.42146042,6.6726115,0.00332779,,,1.607462617,0.7335497,45.2217464,0.051545,,0.0316994,1.75031989,0.0538713,,0.04,1.83748434,0.0133111,,5.6207629,,,,,,,32.60281434,29.51454752,0.277423,105.2554747,0.14063772,3.247820314,0.416135,0.0497692,,,,165.9826172,188.357918,0.10176,,0.001872662,,,,2.98285582,,0.0145534,18.91557,,,2.24298284,0.00246043,0.03021699,0.00758257,,0.0110441,,0.02737991,,,,,,0,,,,,,,,0.210461,,18,,,13.39525533,0.37655,6.62261,0.2985048,,,20.12621544,,,,,4.0701152,45.9143797,24.808483,0.0415973,,0.0157931,,0.0242,,,0.19625483,0.476692115,20.13318486,0,11.47011271,0.07349,0.0606295,,,14.991946,2.3906591,,,0.0117833,,0.04648673,0,,,,2.86,,0,0,18.66382729,0.02,26.92,,0.0295,,,,,,,,0.03287537,0,0.00110926,,,8.29136,,,,,,,,,,0.00133111,,0.49604,31.07056,,,,0.0256017,,11.02622467,,,9.126043748,3.147459,8.88238608,0.00512479,14.30343,0.00751436,0.1236968,,1.689505517,0.6632521,0.34171972,,0.3805908554,70.55338271,,,,,0,,,,75.6665,,,,0,,,0.2,1.2306366,1.230846269,,0.006283396,,5.531037521,,
610,Armenia,,,4.0415881,0.2998295,0.19469251,,,1.895072,0.3088390146,0.520848,0.3496145,0.69637139,,14.60588048,0.3419763,0.69326275,0.00311923,0.00723439,0.45351902,,2.83507411,3.11497,0.0940083,0.0501098,,,1.8969028,0.00895674,,0.92715723,1.37046744,0.31626022,1.0447941,0.01049994,2.405375,,26.1558971,4.86139,0,-0.00919051,5.64449,0,0.00363629,0.671637,,,,10.81944605,7.6457002,3.17182289,0.04327653,6.127425,11.48561993,5.69351209,0.23250113,0.789935,1.0552261,2.02134089,0.90974582,,0.6545406,0.57608284,,0.174,1.501956,,,9.04617874,0.2554183,0.00775192,0,0.32247729,0.18643796,0.80435865,,0,,,49.7967,54.70657,2.21852,,16.0719,,,,0.302086,0,0.1517027,2.34158529,,,6.7035209,,0.0506552,0.00454798,,7.0758064,10.7085497,,,,0.00517005,,,0,,,,,0,,,4.200026,,5.56458,,,11.32636859,,154.2920333,3.05393,,,26.6215098,0,,,,8.346317,9.5317345,2.20266479,6.87468,,0.123384,,4.318509,,0.355291,0.191841,0.08609453,0.012308,0,,0,0,0.292143,,0.595434,0.037201,,,,,,,,,,,,0.41496815,0,2.9250994,,0.860608,,,,,,,0,,,,,,,4.5,,,0.00585,,,,1.04058,,,,4.97536,,0.2117048,0.208,,,0.0849584,,,0.23149014,,,1.2277052,1.285382,0.7651923,0.1379389,0,,0.00079529,,8.83898431,24.95152373,3.6228909,,0.155909576,0.25449509,,,0.078556,,,,,,,,,,1.2196848,,0.01197804,,10.05000844,1.524446071,,0.16848646,,44.05408235,,10
